시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3080000,211,1971,1,미용업(일반),19711118,민지미용실,13.86,02 9822097,19960327,,19960327,삼양동,20150316,점포정리,일반미용업,20090511,0,,,3,,N,,3080000-211-1971-00001,내국인,,서울특별시 강북구 솔매로 83 (미아동),서울특별시 강북구 미아동  791번지 683호  
3080000,211,1973,1,미용업(일반),19730213,진진,21.77,209028747,19951025,,19951025,번제1동,,,일반미용업,20090511,0,,,4,,N,,3080000-211-1973-00001,내국인,,서울특별시 강북구 도봉로96길 53 (번동),서울특별시 강북구 번동  469번지 80호  
3080000,211,1973,2,미용업(일반),19731130,박,15.12,209876075,19951019,,19951019,송중동,,,일반미용업,20090511,0,,,2,,N,,3080000-211-1973-00002,내국인,,서울특별시 강북구 도봉로18길 13 (미아동),서울특별시 강북구 미아동  138번지 48호  
3080000,211,1973,3,미용업(일반),19730428,헬로펌헤어살롱,18.91,209867134,20020704,,19970627,송천동,,,일반미용업,20090609,0,,,3,,N,,3080000-211-1973-00003,내국인,,서울특별시 강북구 숭인로13길 53 (미아동),서울특별시 강북구 미아동  473번지 33호  
3080000,211,1974,1,미용업(일반),19740919,쎄븐헤어모드,15.58,02 9897925,20010823,,20010823,송천동,,,일반미용업,20090511,0,,,3,,N,,3080000-211-1974-00001,내국인,,서울특별시 강북구 솔샘로67길 97 (미아동),서울특별시 강북구 미아동  321번지 4호  
3080000,211,1974,1,미용업(일반),19740919,쎄븐헤어모드,33.11,02 9897925,20010823,,20010823,송천동,,,일반미용업,20090511,0,,,3,,N,,3080000-211-1974-00001,내국인,,서울특별시 강북구 솔샘로67길 97 (미아동),서울특별시 강북구 미아동  321번지 4호  
3080000,211,1974,1,미용업(일반),19740919,쎄븐헤어모드,15.58,02 9897925,20010823,,20190820,미아동,,,일반미용업,20090511,0,,,3,,N,,3080000-211-1974-00001,내국인,,서울특별시 강북구 솔샘로67길 113 1층 (미아동),서울특별시 강북구 미아동  318번지 6호  1층
3080000,211,1974,1,미용업(일반),19740919,쎄븐헤어모드,33.11,02 9897925,20010823,,20190820,미아동,,,일반미용업,20090511,0,,,3,,N,,3080000-211-1974-00001,내국인,,서울특별시 강북구 솔샘로67길 113 1층 (미아동),서울특별시 강북구 미아동  318번지 6호  1층
3080000,211,1974,2,미용업(일반),19740520,동원미용실,19.8,02 9935207,20010725,,20140422,인수동,,,일반미용업,20090511,0,,,3,,N,,3080000-211-1974-00002,내국인,,서울특별시 강북구 삼양로123길 11 (수유동),서울특별시 강북구 수유동  313번지 2호  
3080000,211,1975,1,미용업(일반),19750806,컬리커티,14.81,02   9866843,19981117,,20030624,송중동,,,일반미용업,20090511,0,,,2,,N,,3080000-211-1975-00001,내국인,,서울특별시 강북구 도봉로20가길 40 (미아동),서울특별시 강북구 미아동  135번지 8호  
3080000,211,1977,1,미용업(일반),19770811,신진,16.65,209933337,19951020,,19951020,수유제2동,,,일반미용업,20090511,0,,,3,,N,,3080000-211-1977-00001,내국인,,서울특별시 강북구 한천로 1104 (수유동),서울특별시 강북구 수유동  248번지 8호  
3080000,211,1977,2,미용업(일반),19771114,시정,14.4,209811190,19951018,,19951018,송천동,,,일반미용업,20090827,0,0,0,2,0,N,0,3080000-211-1977-00002,내국인,,서울특별시 강북구 도봉로29길 42 (미아동),서울특별시 강북구 미아동  324번지 104호  
3080000,211,1978,1,미용업(일반),19781010,허즈미용실,33,209846520,19970715,,20141010,송천동,,,일반미용업,20050608,0,,,2,,N,,3080000-211-1978-00001,내국인,,서울특별시 강북구 도봉로13길 74 (미아동),서울특별시 강북구 미아동  450번지 59호  
