시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3180000,211,1909,1,미용업(일반),19890609,혜미,27.9,208441954,19890609,,20111215,신길제6동,,,일반미용업,,0,,,2,,N,,3180000-211-1909-00001,내국인,,서울특별시 영등포구 신풍로14길 4 (신길동),서울특별시 영등포구 신길동  3980번지 11호  
3180000,211,1951,1,미용업(일반),19511111,전헤어샵,23.68,26751088,19511111,,19511111,당산제1동,,,일반미용업,20080626,0,,,2,,N,,3180000-211-1951-00001,내국인,,서울특별시 영등포구 양산로 138-1 (당산동1가),서울특별시 영등포구 당산동1가  284번지 1호  
3180000,211,1969,1,미용업(일반),19690729,나이스 헤어샵,99,220690218,19690729,,20030708,영등포동,20150706,개인사정,일반미용업,20080521,0,,,3,,N,,3180000-211-1969-00001,내국인,,서울특별시 영등포구 버드나루로7길 12-1 (영등포동7가),서울특별시 영등포구 영등포동7가  29번지 101호  
3180000,211,1972,1,미용업(일반),19720531,오로라,56.42,207821633,19720531,,20141112,여의동,,,일반미용업,20080521,0,,,7,,N,,3180000-211-1972-00001,내국인,,서울특별시 영등포구 63로 45 234동 3호 (여의도동),서울특별시 영등포구 여의도동  50번지 234 -3
3180000,211,1972,2,미용업(일반),19720705,초원,35,226347416,19720705,,20190226,당산제1동,,,일반미용업,20080521,0,,,4,,N,,3180000-211-1972-00002,내국인,,서울특별시 영등포구 당산로16길 17-1 1층 104호 (당산동1가),서울특별시 영등포구 당산동1가  398번지 1호  1층-104
3180000,211,1972,2,미용업(일반),19720705,초원,20,226347416,19720705,,20190226,당산제1동,,,일반미용업,20080521,0,,,4,,N,,3180000-211-1972-00002,내국인,,서울특별시 영등포구 당산로16길 17-1 1층 104호 (당산동1가),서울특별시 영등포구 당산동1가  398번지 1호  1층-104
3180000,211,1972,2,미용업(일반),19720705,초원,35,226347416,19720705,,20000701,당산제1동,,,일반미용업,20080521,0,,,4,,N,,3180000-211-1972-00002,내국인,,,서울특별시 영등포구 당산동1가  186번지 51호  
3180000,211,1972,2,미용업(일반),19720705,초원,20,226347416,19720705,,20000701,당산제1동,,,일반미용업,20080521,0,,,4,,N,,3180000-211-1972-00002,내국인,,,서울특별시 영등포구 당산동1가  186번지 51호  
3180000,211,1973,1,미용업(일반),19730827,김정숙 헤어,33.28,02876 3131,20100107,,20031220,신길제7동,20160906,경기도 안양시로 전출처리됨,일반미용업,20100513,0,,,3,,N,,3180000-211-1973-00001,내국인,,서울특별시 영등포구 여의대방로39길 6 (신길동),서울특별시 영등포구 신길동  727번지  
3180000,211,1973,2,미용업(일반),19730130,주연,15.33,226779384,19730130,,19730130,영등포동,,,일반미용업,20080521,0,,,2,,N,,3180000-211-1973-00002,내국인,,서울특별시 영등포구 영등포로45길 25 (영등포동5가2층),서울특별시 영등포구 영등포동5가  162번지  2층
