시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3070000,211,1963,1,미용업(일반),19630613,복미용실,23.1,209138183,19970715,,19970715,정릉제1동,20171113,건강,일반미용업,20050608,0,,,2,,N,,3070000-211-1963-00001,내국인,,서울특별시 성북구 정릉로36길 76 (정릉동),서울특별시 성북구 정릉동  110번지 22호  
3070000,211,1967,1,미용업(일반),19671218,소화,33,209233438,20110726,,20110726,길음제1동,,,일반미용업,20110623,0,,,3,,N,,3070000-211-1967-00001,내국인,,서울특별시 성북구 동소문로 248 105동 210호 (길음동삼부아파트상가),서울특별시 성북구 길음동  1276번지 105 삼부아파트상가-210
3070000,211,1967,2,미용업(일반),19671010,수민미용실,12.25,209154515,20041104,,19970716,장위제3동,,,일반미용업,20050608,0,,,2,,N,,3070000-211-1967-00002,내국인,,서울특별시 성북구 돌곶이로32길 34 (장위동),서울특별시 성북구 장위동  76번지 36호  
3070000,211,1970,2,미용업(일반),19700926,이오미방,49,02 9255005,20091223,,20090206,동선동,20130411,개인사유,일반미용업,20100616,0,,,3,,N,,3070000-211-1970-00002,내국인,,서울특별시 성북구 동소문로20가길 50 (동선동1가),서울특별시 성북구 동선동1가  121번지 7호  
3070000,211,1970,3,미용업(일반),19701113,숙진,19.8,02 9137580,20060605,,19970716,장위제2동,,,일반미용업,20060524,0,,,5,,N,,3070000-211-1970-00003,내국인,,서울특별시 성북구 장위로38길 42 (장위동),서울특별시 성북구 장위동  68번지 64호  
3070000,211,1970,3,미용업(일반),19701113,숙진,33.56,02 9137580,20060605,,19970716,장위제2동,,,일반미용업,20060524,0,,,5,,N,,3070000-211-1970-00003,내국인,,서울특별시 성북구 장위로38길 42 (장위동),서울특별시 성북구 장위동  68번지 64호  
3070000,211,1970,3,미용업(일반),19701113,숙진,19.8,02 9137580,20060605,,20190508,장위제1동,,,일반미용업,20060524,0,,,5,,N,,3070000-211-1970-00003,내국인,,서울특별시 성북구 장월로8길 45 (장위동),서울특별시 성북구 장위동  68번지 329호  
3070000,211,1970,3,미용업(일반),19701113,숙진,33.56,02 9137580,20060605,,20190508,장위제1동,,,일반미용업,20060524,0,,,5,,N,,3070000-211-1970-00003,내국인,,서울특별시 성북구 장월로8길 45 (장위동),서울특별시 성북구 장위동  68번지 329호  
3070000,211,1970,4,미용업(일반),19700110,준헤어샵,50.82,209804536,20030428,,20140430,길음제1동,,,일반미용업,20050608,0,,,2,,N,,3070000-211-1970-00004,내국인,,서울특별시 성북구 동소문로 248 상가102동 210호 (길음동 삼부아파트),서울특별시 성북구 길음동  1276번지 상가102 삼부아파트-210
3070000,211,1971,1,미용업(일반),19710125,신진미용실,19.8,209268954,20160428,,19970716,종암동,,,일반미용업,,0,,,3,,N,,3070000-211-1971-00001,내국인,,서울특별시 성북구 종암로21길 97 (종암동),서울특별시 성북구 종암동  81번지 4호  
3070000,211,1971,2,미용업(일반),19710609,강,13.2,209131567,20041008,,19970716,장위제2동,,,일반미용업,20050608,0,,,3,,N,,3070000-211-1971-00002,내국인,,서울특별시 성북구 돌곶이로27길 54 (장위동),서울특별시 성북구 장위동  66번지 293호  
3070000,211,1972,1,미용업(일반),19721012,세화,23.1,209238115,19970715,,20021111,보문동,20181004,사업부진,일반미용업,20050608,0,,,2,,N,,3070000-211-1972-00001,내국인,,서울특별시 성북구 보문로21길 17 (보문동5가),서울특별시 성북구 보문동5가  115번지  
3070000,211,1973,2,미용업(일반),19730201,바니헤어,72.64,209266977,20090723,,20031215,보문동,,,일반미용업,20091008,0,,,5,,N,,3070000-211-1973-00002,내국인,,서울특별시 성북구 보문로18길 3 (보문동4가),서울특별시 성북구 보문동4가  79번지 9호  
3070000,211,1973,3,미용업(일반),19731030,올림픽미용실,22.38,209134978,19970715,,20070612,길음제1동,,,일반미용업,20050608,0,,,4,,N,,3070000-211-1973-00003,내국인,,서울특별시 성북구 길음로 12 (길음동(지상1층)),서울특별시 성북구 길음동  531번지 50호  (지상1층)
3070000,211,1973,4,미용업(일반),19730906,성아,16.5,207651009,19980710,,19980710,성북동,20150120,개인사정,일반미용업,20050608,0,,,2,,N,,3070000-211-1973-00004,내국인,,서울특별시 성북구 성북로8길 18-1 (성북동),서울특별시 성북구 성북동  183번지 28호  
3070000,211,1974,1,미용업(일반),19740505,정아,19.8,02 9136044,19970715,,19970715,정릉제3동,,,일반미용업,20050608,0,,,2,,N,,3070000-211-1974-00001,내국인,,서울특별시 성북구 솔샘로15가길 4-1 (정릉동),서울특별시 성북구 정릉동  740번지  
3070000,211,1974,2,미용업(일반),19740430,샘,26.4,209230739,19970716,,19970716,종암동,,,일반미용업,20050608,0,,,4,,N,,3070000-211-1974-00002,내국인,,서울특별시 성북구 종암로9길 30 (종암동),서울특별시 성북구 종암동  40번지 4호  
3070000,211,1974,3,미용업(일반),19740913,이네누헤어샵,19.8,209283488,19970716,,19970716,종암동,20160613,건강상의 이유,일반미용업,20050608,0,,,3,,N,,3070000-211-1974-00003,내국인,,서울특별시 성북구 종암로19길 21 (종암동),서울특별시 성북구 종암동  68번지 11호  
3070000,211,1975,1,미용업(일반),19750117,김정원미용실,19.8,207427137,19970715,,19970715,삼선동,,,일반미용업,20050608,0,,,3,,N,,3070000-211-1975-00001,내국인,,서울특별시 성북구 삼선교로 10 (삼선동1가),서울특별시 성북구 삼선동1가  17번지  
3070000,211,1976,2,미용업(일반),19761124,빼어날수 헤어샵,33,209629459,20120529,,19980710,석관동,,,일반미용업,,0,,,4,,N,,3070000-211-1976-00002,내국인,,서울특별시 성북구 돌곶이로18길 4 (석관동),서울특별시 성북구 석관동  268번지 1호  
3070000,211,1976,3,미용업(일반),19760621,개선문헤어뉴스,16.5,02 9889013,19970715,,20070119,길음제1동,20160915,사업부진,일반미용업,20041018,0,,,3,,,,3070000-211-1976-00003,내국인,,서울특별시 성북구 동소문로43길 16 (길음동(지상1층)),서울특별시 성북구 길음동  941번지  (지상1층)
3070000,211,1976,4,미용업(일반),19760526,오고파미용실,19.5,209243911,20060413,,19970715,안암동,,,일반미용업,20060420,0,,,2,,N,,3070000-211-1976-00004,내국인,,서울특별시 성북구 고려대로7가길 40 (안암동2가),서울특별시 성북구 안암동2가  130번지  
3070000,211,1977,2,미용업(일반),19770810,예은헤어뷰티,23.1,209145277,20080122,,19980707,정릉제4동,,,일반미용업,20080528,0,,,3,,N,,3070000-211-1977-00002,내국인,,서울특별시 성북구 보국문로16길 31 (정릉동),서울특별시 성북구 정릉동  286번지 5호  
3070000,211,1977,3,미용업(일반),19770910,조희,26,207620886,19970714,,20090521,성북동,,,일반미용업,20050608,0,0,0,5,0,N,0,3070000-211-1977-00003,내국인,,서울특별시 성북구 성북로 65 (성북동(1층)),서울특별시 성북구 성북동  133번지 41호  (1층)
3070000,211,1978,1,미용업(일반),19781209,산호,39.6,209146097,19970715,,19970715,정릉제1동,,,일반미용업,20050608,0,,,6,,N,,3070000-211-1978-00001,내국인,,서울특별시 성북구 정릉로38라길 3 (정릉동),서울특별시 성북구 정릉동  16번지 442호  
3070000,211,1978,2,미용업(일반),19781010,허즈미용실,21,209846520,19970715,,19970715,길음제2동,20141010,서울특별시 강북구로 전출처리됨,일반미용업,20050608,0,,,2,,N,,3070000-211-1978-00002,내국인,,서울특별시 성북구 숭인로 36-2 (길음동),서울특별시 성북구 길음동  476번지 81호  
3070000,211,1978,3,미용업(일반),19780521,백합,16.5,209219696,19970716,,19970716,종암동,,,일반미용업,20050608,0,,,3,,N,,3070000-211-1978-00003,내국인,,서울특별시 성북구 종암로21가길 18 (종암동),서울특별시 성북구 종암동  79번지 317호  
3070000,211,1980,1,미용업(일반),19800118,고염,22.75,209132132,20030226,,19970715,길음제1동,20190610,재개발 이주,일반미용업,20050608,0,,,3,,N,,3070000-211-1980-00001,내국인,,서울특별시 성북구 길음로5길 17-2 (길음동),서울특별시 성북구 길음동  543번지 59호  
3070000,211,1980,2,미용업(일반),19800716,제일,19.8,,20030224,,20121204,삼선동,,,일반미용업,20050608,0,,,3,,N,,3070000-211-1980-00002,내국인,,서울특별시 성북구 보문로38길 11 (동소문동5가 돈암동일하이빌상가 1층 127호),서울특별시 성북구 동소문동5가  120번지  돈암동일하이빌상가 1층 127호
