시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3140000,211,1970,1,미용업(일반),19700921,태양,18.7,02  26481263,20021026,,19970211,목2동,,,일반미용업,20041021,0,,,3,,N,,3140000-211-1970-00001,내국인,,서울특별시 양천구 목동중앙본로 97 (목동),서울특별시 양천구 목동  497번지 10호  
3140000,211,1973,1,미용업(일반),19730414,마리아,16.72,226025303,19970211,,19970211,신정3동,20161110,사업부진,일반미용업,20041021,0,,,3,,N,,3140000-211-1973-00001,내국인,,서울특별시 양천구 중앙로33길 5-1 (신정동),서울특별시 양천구 신정동  1176번지 30호  
3140000,211,1977,1,미용업(일반),19771228,미녀들의수다,11.14,226425104,20110118,,19970211,목2동,,,일반미용업,20110224,0,0,0,3,0,N,0,3140000-211-1977-00001,내국인,,서울특별시 양천구 목동중앙본로32길 39 1층 (목동),서울특별시 양천구 목동  527번지 19호  1층
3140000,211,1978,1,미용업(일반),19781108,신월,10.85,226041381,19970211,,19970211,신월6동,20151012,재개발(건물철거),일반미용업,20041021,0,,,2,,N,,3140000-211-1978-00001,내국인,,서울특별시 양천구 달맞이길 13-8 (신월동),서울특별시 양천구 신월동  572번지 4호  
3140000,211,1978,2,미용업(일반),19780705,미지,16.15,226938428,19970211,,19970211,신정3동,20150330,개인사정,일반미용업,20041021,0,,,2,,N,,3140000-211-1978-00002,내국인,,서울특별시 양천구 중앙로45길 4 (신정동),서울특별시 양천구 신정동  1190번지 21호  
3140000,211,1978,3,미용업(일반),19780529,서울,12.66,226036467,19970211,,19970211,신월3동,,,일반미용업,20041021,0,0,0,2,0,N,0,3140000-211-1978-00003,내국인,,서울특별시 양천구 남부순환로40가길 3 (신월동),서울특별시 양천구 신월동  179번지 11호  
3140000,211,1978,4,미용업(일반),19780420,씨씨헤어,46.2,226991986,20010803,,20060424,신월1동,20190408,사업부진,일반미용업,20041021,0,,,6,,,,3140000-211-1978-00004,내국인,,서울특별시 양천구 월정로 169 (신월동),서울특별시 양천구 신월동  105번지 11호  
3140000,211,1979,1,미용업(일반),19790504,정아 까까머리방,31.07,226051123,19970211,,20080411,신정3동,,,일반미용업,20041021,0,0,0,2,0,N,0,3140000-211-1979-00001,내국인,,서울특별시 양천구 중앙로39길 17-13 지하1층 (신정동),서울특별시 양천구 신정동  1207번지 7호  지하1층
3140000,211,1980,1,미용업(일반),19801121,우리미용실,19.8,226929312,19970211,,20100728,신월3동,,,일반미용업,20041021,0,0,0,3,0,N,0,3140000-211-1980-00001,내국인,,서울특별시 양천구 남부순환로38길 21 (신월동),서울특별시 양천구 신월동  159번지 40호  1층
3140000,211,1980,2,미용업(일반),19800819,나나미용실,20,226056003,19970211,,20161214,신월6동,,,일반미용업,20041123,0,,,2,,N,,3140000-211-1980-00002,내국인,,서울특별시 양천구 남부순환로79길 51 2층 (신월동),서울특별시 양천구 신월동  601번지 13호  2층
3140000,211,1981,1,미용업(일반),19811212,영진미용실,27.84,02  26489432,19970214,,19970214,목2동,,,일반미용업,20041021,0,,,3,,N,,3140000-211-1981-00001,내국인,,서울특별시 양천구 목동중앙북로 90 (목동),서울특별시 양천구 목동  528번지 4호  
3140000,211,1981,2,미용업(일반),19811127,초이스헤어,30,226908929,20021026,,20121231,신정4동,,,일반미용업,20041021,0,0,0,3,0,N,0,3140000-211-1981-00002,내국인,,서울특별시 양천구 오목로38길 27 (신정동),서울특별시 양천구 신정동  959번지 30호  
3140000,211,1981,3,미용업(일반),19810328,헤어센스,29.57,226943096,19970211,,19970211,신월5동,,,일반미용업,20041021,0,,,4,,N,,3140000-211-1981-00003,내국인,,서울특별시 양천구 화곡로10길 4 (신월동),서울특별시 양천구 신월동  59번지 4호  
3140000,211,1982,1,미용업(일반),19821108,댕기머리,15.05,226910857,19970211,,19970211,신정3동,20161111,서울특별시 강서구로 전출처리됨,일반미용업,20041021,0,,,3,,N,,3140000-211-1982-00001,내국인,,서울특별시 양천구 중앙로29길 16-1 (신정동),서울특별시 양천구 신정동  1172번지 16호  
3140000,211,1983,1,미용업(일반),19830615,정희진헤어샵,21.85,02  26426279,19970211,,20120611,목4동,,,일반미용업,20041021,0,0,0,3,0,N,0,3140000-211-1983-00001,내국인,,서울특별시 양천구 목동중앙남로10길 4 (목동),서울특별시 양천구 목동  738번지 2호  
3140000,211,1984,1,미용업(일반),19840621,21세기손헤어클리닉,11.56,226455613,19970211,,19970211,신정1동,,,일반미용업,20041021,0,,,2,,N,,3140000-211-1984-00001,내국인,,서울특별시 양천구 중앙로32길 31-4 (신정동),서울특별시 양천구 신정동  1048번지 5호  
3140000,211,1984,2,미용업(일반),19840907,국제헤어라인,16.56,226993353,20010725,,20010725,신월5동,,,일반미용업,20041021,0,0,0,4,0,N,0,3140000-211-1984-00002,내국인,,서울특별시 양천구 화곡로3길 14 (신월동),서울특별시 양천구 신월동  15번지 8호  
3140000,211,1984,3,미용업(일반),19840706,조유빈 헤어,22.85,226050688,20130418,,20170523,신월2동,,,일반미용업,20130514,0,0,0,3,0,N,0,3140000-211-1984-00003,내국인,,서울특별시 양천구 중앙로29길 61 상가동 207-2호 (신월동 신정뉴타운롯데캐슬),서울특별시 양천구 신월동  1063번지 상가 신정뉴타운롯데캐슬-207-2
